Site_ID,Site_Name,Site_City,Site_Area,Site_Cluster,Site_Room,Site_Type,Site_Scene,Site_Longitude,Site_Latitude,Power_Supply_Type,Power_Supply_PV_Panels_Current,Power_Supply_PV_Specification_Current,Power_Supply_PV_Annual_Current,Power_Supply_PV_Panels_Tobe,Power_Supply_PV_Specification_Tobe,Power_Supply_PV_Annual_Tobe,Rectifier_Model_Current,Rectifier_Deployment_Year,Rectifier_Efficiency_Current,Rectifier_Efficiency_Tobe,Battery_Type_Current,Cooling_Type,Power_Consumption_Aircondition,Power_Consumption_FCS,Power_Consumption_Aircondition_Outdoor,Power_Consumption_FCS_Outdoor,Cooling_Aircondition_Working_Hours_Current,Cooling_FCS_Working_Hours_Current,Cooling_Aircondition_Working_Hours_Tobe,Cooling_FCS_Working_Hours_Tobe,Cooling_Aircondition_Working_Hours_Outdoor,Cooling_FCS_Working_Hours_Outdoor,Data_Volume_234G_Month,Data_Volume_5G_Month,Alpha,Power_Star_Activation,Power_Star_Efficiency_234G,Power_Star_Efficiency_5G,Power_Consumption_Site_Radio_234G,Power_Consumption_Site_Tower_234G,Power_Consumption_Site_Radio_5G,grid_id,Power_Supply_PV_Out,5G_Deployment_Year,Power_Saving_Total
868,Site868,娄底,娄星,Cluster_31,Indoor,Macro,Rural,112.04724,27.64047,grid,0,0,0,12,375,0,non-Huawei,2013,0.83,0.83,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,4,,843,0,0.02,0,1300,1000,0,2913,1002.976501,2024,0
869,Site869,娄底,娄星,Cluster_31,Outdoor,Macro,Rural,112.07975,27.55817,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition+FCS,450,70,450,70,1200,7560,200,8560,200,8560,16,0,843,0,0.05,0.1,1836,1300,1454,1747,995.6719971,2028,0
870,Site870,娄底,娄星,Cluster_31,Indoor,Macro,Rural,112.14644,27.59553,grid,0,0,0,12,375,0,non-Huawei,2013,0.83,0.83,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,4,,843,0,0.02,0,1300,1000,0,2290,999.6890259,2029,0
871,Site871,娄底,娄星,Cluster_31,Indoor,Macro,Rural,112.074013,27.591511,grid+solar,12,400,7,0,375,0,non-Huawei,2018,0.85,0.85,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2352,2162,998.5939941,2028,0
872,Site872,娄底,娄星,Cluster_31,Indoor,Macro,Rural,112.079167,27.586667,grid+solar,12,400,7,0,375,0,non-Huawei,2018,0.9,0.9,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2352,2163,998.9589844,2023,0
873,Site873,娄底,娄星,Cluster_31,Indoor,Macro,Rural,112.09239,27.60964,grid,0,0,0,12,375,0,non-Huawei,2018,0.9,0.9,Lead-acid battery,Air condition,1500,210,450,70,8760,0,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2019,2406,1003.463664,2030,0
874,Site874,娄底,娄星,Cluster_31,Outdoor,Macro,Urban,112.18065,27.57806,grid,0,0,0,12,375,0,non-Huawei,2018,0.9,0.9,Lead-acid battery,Air condition+FCS,450,70,450,70,1200,7560,200,8560,200,8560,24,0,843,0,0.05,0.1,2542,2000,1454,2057,997.132019,2026,0
875,Site875,娄底,娄星,Cluster_31,Outdoor,Macro,Urban,112.05964,27.61806,grid,0,0,0,12,375,0,non-Huawei,2015,0.87,0.87,Lead-acid battery,Air condition+FCS,450,70,450,70,1200,7560,200,8560,200,8560,24,0,843,0,0.05,0.1,2542,2000,1454,2526,998.9589844,2039,0
876,Site876,娄底,娄星,Cluster_31,Indoor,Macro,Suburban,112.10696,27.64788,grid,0,0,0,12,375,0,Huawei,2020,0.97,0.97,High-temperature lead-acid battery,FCS,1500,210,450,70,0,8760,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2019,2918,1001.515991,2037,0
877,Site877,娄底,娄星,Cluster_31,Outdoor,Macro,Suburban,112.07237,27.59752,grid+generator,0,0,0,12,375,0,Huawei,2020,0.97,0.97,Li-battery,FCS,450,70,450,70,0,8760,200,8560,200,8560,24,0,843,0,0.05,0.1,2542,2000,1454,2282,1001.880981,2023,0
878,Site878,娄底,娄星,Cluster_31,Outdoor,Macro,Suburban,112.10435,27.56615,grid+generator,0,0,0,12,375,0,non-Huawei,2015,0.87,0.87,Lead-acid battery,Air condition+FCS,450,70,450,70,1200,7560,200,8560,200,8560,16,0,843,0,0.05,0.1,1836,1300,1454,1843,996.5845032,2033,0
879,Site879,娄底,娄星,Cluster_31,Indoor,Macro,Rural,112.05519,27.57403,grid,0,0,0,12,375,0,Huawei,2020,0.97,0.97,Li-battery+high-temperature lead-acid battery,FCS,1500,210,450,70,0,8760,200,8560,200,8560,35,1,843,0,0.05,0.1,3702,3400,1493,1938,998.5939941,2033,0
880,Site880,娄底,娄星,Cluster_31,Indoor,Macro,Rural,112.12491,27.57735,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition,1500,210,450,70,8760,0,200,8560,200,8560,22,1,843,0,0.05,0.1,3935,0,1493,2051,999.6890259,2031,0
881,Site881,娄底,娄星,Cluster_31,Indoor,Macro,Rural,112.137207,27.62219,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition,1500,210,450,70,8760,0,200,8560,200,8560,22,,843,0,0.05,0,3935,0,0,2663,1001.333008,2037,0
882,Site882,娄底,娄星,Cluster_31,Indoor,Macro,Rural,112.091888,27.764009,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition,1500,210,450,70,8760,0,200,8560,200,8560,22,1,843,0,0.05,0.1,3935,0,1493,4641,1005.16803,2037,0
883,Site883,娄底,娄星,Cluster_31,Indoor,Macro,Rural,112.0119,27.7743,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition,1500,210,450,70,8760,0,200,8560,200,8560,22,,843,0,0.05,0,3935,0,0,4764,1009.551025,2037,0
884,Site884,娄底,娄星,Cluster_31,Indoor,Macro,Rural,111.99237,27.757549,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,24,1,843,0,0.05,0.1,2542,2000,1493,4501,1000.784973,2035,0
885,Site885,娄底,娄星,Cluster_31,Indoor,Macro,Urban,112.00457,27.72604,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,22,,843,0,0.05,0,2542,2000,0,4119,1002.976501,2026,0
886,Site886,娄底,娄星,Cluster_31,Indoor,Macro,Urban,112.010053,27.742457,grid,0,0,0,12,375,0,non-Huawei,2018,0.9,0.9,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2352,4374,1006.263977,2032,0
887,Site887,娄底,娄星,Cluster_31,Indoor,Macro,Urban,112.001569,27.716389,grid,0,0,0,12,375,0,non-Huawei,2018,0.9,0.9,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2352,3991,1002.611023,2034,0
888,Site888,娄底,娄星,Cluster_31,Indoor,Macro,Urban,112.001569,27.716389,grid,0,0,0,12,375,0,non-Huawei,2015,0.87,0.87,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.1,3702,3400,2019,3991,1002.611023,2028,0
889,Site889,娄底,娄星,Cluster_31,Indoor,Macro,Suburban,111.99707,27.71399,grid,0,0,0,12,375,0,non-Huawei,2015,0.87,0.87,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,24,3,843,0,0.05,0.1,2542,2000,2019,3991,1002.611023,2031,0
890,Site890,娄底,娄星,Cluster_31,Indoor,Macro,Suburban,111.997039,27.716903,grid,0,0,0,12,375,0,non-Huawei,2015,0.87,0.87,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,24,1,843,0,0.05,0.1,2542,2000,1493,3991,1002.611023,2031,0
891,Site891,娄底,娄星,Cluster_31,Outdoor,Macro,Suburban,111.985336,27.680429,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition+FCS,450,70,450,70,1200,7560,200,8560,200,8560,16,0,843,0,0.05,0.1,1836,1300,1454,3463,996.0369873,2028,0
892,Site892,娄底,娄星,Cluster_32,Indoor,Macro,Suburban,112.064522,27.73341,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,15,,843,0,0.02,0,1835,1500,0,4252,1000.784973,2027,0
893,Site893,娄底,娄星,Cluster_32,Indoor,Macro,Suburban,111.90925,27.77905,grid,0,0,0,12,375,0,non-Huawei,2013,0.83,0.83,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,15,1,843,0,0.02,0.1,1835,1500,1493,4885,986.9050293,2033,0
894,Site894,娄底,娄星,Cluster_32,Indoor,Macro,Rural,111.938611,27.791389,grid,0,0,0,12,375,0,non-Huawei,2013,0.83,0.83,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,4,,843,0,0.02,0,1300,1000,0,5021,992.3839722,2028,0
895,Site895,娄底,娄星,Cluster_32,Outdoor,Macro,Rural,111.937293,27.807169,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition+FCS,450,70,450,70,1200,7560,200,8560,200,8560,16,0,843,0,0.05,0.1,1836,1300,1454,5287,999.1414795,2032,0
896,Site896,娄底,娄星,Cluster_32,Indoor,Macro,Rural,111.932467,27.775917,grid,0,0,0,12,375,0,non-Huawei,2013,0.83,0.83,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,4,,843,0,0.02,0,1300,1000,0,4756,988.0009766,2030,0
897,Site897,娄底,娄星,Cluster_32,Indoor,Macro,Rural,112.009209,27.739241,grid+solar,12,400,7,0,375,0,non-Huawei,2018,0.85,0.85,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2352,4247,1005.16803,2029,0
898,Site898,娄底,娄星,Cluster_32,Indoor,Macro,Rural,112.009209,27.739241,grid+solar,12,400,7,0,375,0,non-Huawei,2018,0.9,0.9,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2352,4247,1005.16803,2026,0
899,Site899,娄底,娄星,Cluster_32,Indoor,Macro,Rural,112.018018,27.733859,grid,0,0,0,12,375,0,non-Huawei,2018,0.9,0.9,Lead-acid battery,Air condition,1500,210,450,70,8760,0,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2019,4248,1004.072021,2036,0
900,Site900,娄底,娄星,Cluster_32,Outdoor,Macro,Urban,112.018018,27.733859,grid,0,0,0,12,375,0,non-Huawei,2018,0.9,0.9,Lead-acid battery,Air condition+FCS,450,70,450,70,1200,7560,200,8560,200,8560,24,0,843,0,0.05,0.1,2542,2000,1454,4248,1004.072021,2027,0
901,Site901,娄底,娄星,Cluster_32,Outdoor,Macro,Urban,112.000774,27.701277,grid,0,0,0,12,375,0,non-Huawei,2015,0.87,0.87,Lead-acid battery,Air condition+FCS,450,70,450,70,1200,7560,200,8560,200,8560,24,0,843,0,0.05,0.1,2542,2000,1454,3730,996.7670288,2027,0
902,Site902,娄底,娄星,Cluster_32,Indoor,Macro,Suburban,111.984714,27.71838,grid,0,0,0,12,375,0,Huawei,2020,0.97,0.97,High-temperature lead-acid battery,FCS,1500,210,450,70,0,8760,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2019,3989,999.3239746,2030,0
903,Site903,娄底,娄星,Cluster_32,Outdoor,Macro,Suburban,112.00246,27.733144,grid+generator,0,0,0,12,375,0,Huawei,2020,0.97,0.97,Li-battery,FCS,450,70,450,70,0,8760,200,8560,200,8560,24,0,843,0,0.05,0.1,2542,2000,1454,4246,1002.428986,2024,0
904,Site904,娄底,娄星,Cluster_32,Outdoor,Macro,Suburban,111.99533,27.74658,grid+generator,0,0,0,12,375,0,non-Huawei,2015,0.87,0.87,Lead-acid battery,Air condition+FCS,450,70,450,70,1200,7560,200,8560,200,8560,16,0,843,0,0.05,0.1,1836,1300,1454,4372,998.9589844,2032,0
905,Site905,娄底,娄星,Cluster_32,Indoor,Macro,Rural,111.99533,27.74658,grid,0,0,0,12,375,0,Huawei,2020,0.97,0.97,Li-battery+high-temperature lead-acid battery,FCS,1500,210,450,70,0,8760,200,8560,200,8560,35,1,843,0,0.05,0.1,3702,3400,1493,4372,998.9589844,2025,0
906,Site906,娄底,娄星,Cluster_32,Indoor,Macro,Rural,112.007635,27.7036,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition,1500,210,450,70,8760,0,200,8560,200,8560,22,1,843,0,0.05,0.1,3935,0,1493,3731,998.9589844,2029,0
907,Site907,娄底,娄星,Cluster_32,Indoor,Macro,Rural,111.97984,27.89952,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition,1500,210,450,70,8760,0,200,8560,200,8560,22,,843,0,0.05,0,3935,0,0,6478,997.8629761,2024,0
908,Site908,娄底,娄星,Cluster_32,Indoor,Macro,Rural,111.94136,27.87542,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition,1500,210,450,70,8760,0,200,8560,200,8560,22,1,843,0,0.05,0.1,3935,0,1493,6151,1005.898499,2026,0
909,Site909,娄底,娄星,Cluster_32,Indoor,Macro,Rural,111.95637,27.89046,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition,1500,210,450,70,8760,0,200,8560,200,8560,22,,843,0,0.05,0,3935,0,0,6369,998.2280273,2030,0
910,Site910,娄底,娄星,Cluster_32,Indoor,Macro,Rural,111.951981,27.964231,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,24,1,843,0,0.05,0.1,2542,2000,1493,7195,977.0440063,2026,0
911,Site911,娄底,娄星,Cluster_32,Indoor,Macro,Urban,111.96151,27.85322,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,22,,843,0,0.05,0,2542,2000,0,5925,998.9589844,2040,0
912,Site912,娄底,娄星,Cluster_32,Indoor,Macro,Urban,111.974417,27.752783,grid,0,0,0,12,375,0,non-Huawei,2018,0.9,0.9,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2352,4499,996.0369873,2025,0
913,Site913,娄底,娄星,Cluster_32,Indoor,Macro,Urban,111.99571,27.6992,grid,0,0,0,12,375,0,non-Huawei,2018,0.9,0.9,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2352,3730,996.7670288,2029,0
914,Site914,娄底,娄星,Cluster_32,Indoor,Macro,Urban,111.997111,27.700667,grid,0,0,0,12,375,0,non-Huawei,2015,0.87,0.87,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.1,3702,3400,2019,3730,996.7670288,2030,0
915,Site915,娄底,娄星,Cluster_32,Indoor,Macro,Suburban,112.0268,27.7808,grid,0,0,0,12,375,0,non-Huawei,2015,0.87,0.87,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,24,3,843,0,0.05,0.1,2542,2000,2019,4897,1010.281982,2030,0
916,Site916,娄底,娄星,Cluster_32,Indoor,Macro,Suburban,111.89851,27.68649,grid,0,0,0,12,375,0,non-Huawei,2015,0.87,0.87,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,24,1,843,0,0.05,0.1,2542,2000,1493,3587,989.4619751,2024,0
917,Site917,娄底,娄星,Cluster_32,Outdoor,Macro,Suburban,111.94461,27.60849,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition+FCS,450,70,450,70,1200,7560,200,8560,200,8560,16,0,843,0,0.05,0.1,1836,1300,1454,2392,988.7319946,2024,0
918,Site918,娄底,娄星,Cluster_32,Indoor,Macro,Suburban,111.95836,27.64841,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,15,,843,0,0.02,0,1835,1500,0,2904,991.6539917,2039,0
919,Site919,娄底,娄星,Cluster_32,Indoor,Macro,Suburban,111.91233,27.66609,grid,0,0,0,12,375,0,non-Huawei,2013,0.83,0.83,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,15,1,843,0,0.02,0.1,1835,1500,1493,3179,987.6359863,2028,0
920,Site920,娄底,娄星,Cluster_32,Indoor,Macro,Rural,111.90753,27.69614,grid,0,0,0,12,375,0,non-Huawei,2013,0.83,0.83,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,4,,843,0,0.02,0,1300,1000,0,3721,986.0834961,2027,0
921,Site921,娄底,娄星,Cluster_32,Outdoor,Macro,Rural,111.89742,27.66533,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition+FCS,450,70,450,70,1200,7560,200,8560,200,8560,16,0,843,0,0.05,0.1,1836,1300,1454,3178,985.4439697,2032,0
922,Site922,娄底,娄星,Cluster_33,Indoor,Macro,Rural,111.88156,27.69432,grid,0,0,0,12,375,0,non-Huawei,2013,0.83,0.83,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,4,,843,0,0.02,0,1300,1000,0,3585,981.0620117,2037,0
923,Site923,娄底,娄星,Cluster_33,Indoor,Macro,Rural,111.90215,27.61739,grid+solar,12,400,7,0,375,0,non-Huawei,2018,0.85,0.85,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2352,2510,984.7139893,2036,0
924,Site924,娄底,娄星,Cluster_33,Indoor,Macro,Rural,111.87984,27.64723,grid+solar,12,400,7,0,375,0,non-Huawei,2018,0.9,0.9,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2352,2896,985.8099976,2035,0
925,Site925,娄底,娄星,Cluster_33,Indoor,Macro,Rural,111.91541,27.63637,grid,0,0,0,12,375,0,non-Huawei,2018,0.9,0.9,Lead-acid battery,Air condition,1500,210,450,70,8760,0,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2019,2772,986.9050293,2030,0
926,Site926,娄底,娄星,Cluster_33,Outdoor,Macro,Urban,111.92891,27.62792,grid,0,0,0,12,375,0,non-Huawei,2018,0.9,0.9,Lead-acid battery,Air condition+FCS,450,70,450,70,1200,7560,200,8560,200,8560,24,0,843,0,0.05,0.1,2542,2000,1454,2642,981.7919922,2031,0
927,Site927,娄底,娄星,Cluster_33,Outdoor,Macro,Urban,111.94468,27.63665,grid,0,0,0,12,375,0,non-Huawei,2015,0.87,0.87,Lead-acid battery,Air condition+FCS,450,70,450,70,1200,7560,200,8560,200,8560,24,0,843,0,0.05,0.1,2542,2000,1454,2775,986.7229919,2027,0
928,Site928,娄底,娄星,Cluster_33,Indoor,Macro,Suburban,111.93944,27.61889,grid,0,0,0,12,375,0,Huawei,2020,0.97,0.97,High-temperature lead-acid battery,FCS,1500,210,450,70,0,8760,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2019,2514,985.4439697,2025,0
929,Site929,娄底,娄星,Cluster_33,Outdoor,Macro,Suburban,111.8735,27.65851,grid+generator,0,0,0,12,375,0,Huawei,2020,0.97,0.97,Li-battery,FCS,450,70,450,70,0,8760,200,8560,200,8560,24,0,843,0,0.05,0.1,2542,2000,1454,3035,986.539978,2027,0
930,Site930,娄底,娄星,Cluster_33,Outdoor,Macro,Suburban,111.88235,27.62715,grid+generator,0,0,0,12,375,0,non-Huawei,2015,0.87,0.87,Lead-acid battery,Air condition+FCS,450,70,450,70,1200,7560,200,8560,200,8560,16,0,843,0,0.05,0.1,1836,1300,1454,2637,983.2529907,2023,0
931,Site931,娄底,娄星,Cluster_33,Indoor,Macro,Rural,111.92725,27.68617,grid,0,0,0,12,375,0,Huawei,2020,0.97,0.97,Li-battery+high-temperature lead-acid battery,FCS,1500,210,450,70,0,8760,200,8560,200,8560,35,1,843,0,0.05,0.1,3702,3400,1493,3457,992.7490234,2019,0
932,Site932,娄底,娄星,Cluster_33,Indoor,Macro,Rural,112.001648,27.7509,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition,1500,210,450,70,8760,0,200,8560,200,8560,22,1,843,0,0.05,0.1,3935,0,1493,4502,1003.707001,2025,0
933,Site933,娄底,娄星,Cluster_33,Indoor,Macro,Rural,111.97972,27.76936,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition,1500,210,450,70,8760,0,200,8560,200,8560,22,,843,0,0.05,0,3935,0,0,4761,1001.880981,2034,0
934,Site934,娄底,娄星,Cluster_33,Indoor,Macro,Rural,111.97972,27.76936,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition,1500,210,450,70,8760,0,200,8560,200,8560,22,1,843,0,0.05,0.1,3935,0,1493,4761,1001.880981,2018,0
935,Site935,娄底,娄星,Cluster_33,Indoor,Macro,Rural,112.03852,27.72272,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition,1500,210,450,70,8760,0,200,8560,200,8560,22,,843,0,0.05,0,3935,0,0,4123,999.5065002,2027,0
936,Site936,娄底,娄星,Cluster_33,Indoor,Macro,Rural,111.97993,27.69787,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,24,1,843,0,0.05,0.1,2542,2000,1493,3728,998.5939941,2022,0
937,Site937,娄底,娄星,Cluster_33,Indoor,Macro,Urban,111.9891,27.7519,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,22,,843,0,0.05,0,2542,2000,0,4501,1000.784973,2028,0
938,Site938,娄底,娄星,Cluster_33,Indoor,Macro,Urban,112.019861,27.658528,grid,0,0,0,12,375,0,non-Huawei,2018,0.9,0.9,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2352,3190,1000.784973,2035,0
939,Site939,娄底,娄星,Cluster_33,Indoor,Macro,Urban,112.00919,27.76684,grid,0,0,0,12,375,0,non-Huawei,2018,0.9,0.9,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2352,4633,1008.455017,2030,0
940,Site940,娄底,娄星,Cluster_33,Indoor,Macro,Urban,112.0275,27.7703,grid,0,0,0,12,375,0,non-Huawei,2015,0.87,0.87,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.1,3702,3400,2019,4766,1009.916016,2029,0
941,Site941,娄底,娄星,Cluster_33,Indoor,Macro,Suburban,112.022979,27.745309,grid,0,0,0,12,375,0,non-Huawei,2015,0.87,0.87,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,24,3,843,0,0.05,0.1,2542,2000,2019,4375,1006.629028,2023,0
942,Site942,娄底,娄星,Cluster_33,Indoor,Macro,Suburban,112.022979,27.745309,grid,0,0,0,12,375,0,non-Huawei,2015,0.87,0.87,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,24,1,843,0,0.05,0.1,2542,2000,1493,4375,1006.629028,2027,0
943,Site943,娄底,娄星,Cluster_33,Outdoor,Macro,Suburban,111.993555,27.741118,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition+FCS,450,70,450,70,1200,7560,200,8560,200,8560,16,0,843,0,0.05,0.1,1836,1300,1454,4372,998.9589844,2026,0
944,Site944,娄底,娄星,Cluster_33,Indoor,Macro,Suburban,112.028333,27.748333,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,15,,843,0,0.02,0,1835,1500,0,4376,1006.263977,2031,0
945,Site945,娄底,娄星,Cluster_33,Indoor,Macro,Suburban,112.028333,27.748333,grid,0,0,0,12,375,0,non-Huawei,2013,0.83,0.83,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,15,1,843,0,0.02,0.1,1835,1500,1493,4376,1006.263977,2025,0
946,Site946,娄底,娄星,Cluster_33,Indoor,Macro,Rural,112.02667,27.74527,grid,0,0,0,12,375,0,non-Huawei,2013,0.83,0.83,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,4,,843,0,0.02,0,1300,1000,0,4376,1006.263977,2024,0
947,Site947,娄底,娄星,Cluster_33,Outdoor,Macro,Rural,112.03141,27.74303,grid,0,0,0,12,375,0,non-Huawei,2013,0.85,0.85,Lead-acid battery,Air condition+FCS,450,70,450,70,1200,7560,200,8560,200,8560,16,0,843,0,0.05,0.1,1836,1300,1454,4376,1006.263977,2031,0
948,Site948,娄底,娄星,Cluster_33,Indoor,Macro,Rural,112.0266,27.743,grid,0,0,0,12,375,0,non-Huawei,2013,0.83,0.83,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,4,,843,0,0.02,0,1300,1000,0,4376,1006.263977,2033,0
949,Site949,娄底,娄星,Cluster_33,Indoor,Macro,Rural,112.020226,27.741391,grid+solar,12,400,7,0,375,0,non-Huawei,2018,0.85,0.85,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2352,4375,1006.629028,2029,0
950,Site950,娄底,娄星,Cluster_33,Indoor,Macro,Rural,111.96771,27.72408,grid+solar,12,400,7,0,375,0,non-Huawei,2018,0.9,0.9,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2352,4116,997.8629761,2037,0
951,Site951,娄底,娄星,Cluster_33,Indoor,Macro,Rural,111.99706,27.7451,grid,0,0,0,12,375,0,non-Huawei,2018,0.9,0.9,Lead-acid battery,Air condition,1500,210,450,70,8760,0,200,8560,200,8560,35,3,843,0,0.05,0.15,3702,3400,2019,4373,1001.880981,2033,0
952,Site952,娄底,娄星,Cluster_33,Outdoor,Macro,Urban,112.00607,27.697386,grid,0,0,0,12,375,0,non-Huawei,2018,0.9,0.9,Lead-acid battery,Air condition+FCS,450,70,450,70,1200,7560,200,8560,200,8560,24,0,843,0,0.05,0.1,2542,2000,1454,3731,998.9589844,2025,0
